"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Injury Intent"	"Injury Intent Code"	"Injury Mechanism & All Other Leading Causes"	"Injury Mechanism & All Other Leading Causes Code"	Deaths	Population	Crude Rate
	"Texas"	"48"	"Female"	"F"	"Unintentional"	"1"	"Other Pedestrian"	"GRINJ-010"	134	88903928	0.2
	"Texas"	"48"	"Female"	"F"	"Unintentional"	"1"	"Other land transport"	"GRINJ-011"	141	88903928	0.2
	"Texas"	"48"	"Female"	"F"	"Unintentional"	"1"	"Other transport"	"GRINJ-012"	69	88903928	0.1
	"Texas"	"48"	"Female"	"F"	"Unintentional"	"1"	"Natural/Environmental"	"GRINJ-013"	399	88903928	0.4
	"Texas"	"48"	"Female"	"F"	"Unintentional"	"1"	"Overexertion"	"GRINJ-014"	Suppressed	88903928	Suppressed
	"Texas"	"48"	"Female"	"F"	"Unintentional"	"1"	"Poisoning"	"GRINJ-015"	7281	88903928	8.2
	"Texas"	"48"	"Female"	"F"	"Unintentional"	"1"	"Struck by or against"	"GRINJ-016"	49	88903928	0.1
	"Texas"	"48"	"Female"	"F"	"Unintentional"	"1"	"Suffocation"	"GRINJ-017"	1175	88903928	1.3
	"Texas"	"48"	"Female"	"F"	"Unintentional"	"1"	"Other specified, classifiable Injury"	"GRINJ-018"	139	88903928	0.2
	"Texas"	"48"	"Female"	"F"	"Unintentional"	"1"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	179	88903928	0.2
	"Texas"	"48"	"Female"	"F"	"Unintentional"	"1"	"Unspecified Injury"	"GRINJ-020"	1593	88903928	1.8
	"Texas"	"48"	"Female"	"F"	"Suicide"	"2"	"Cut/Pierce"	"GRINJ-001"	64	88903928	0.1
	"Texas"	"48"	"Female"	"F"	"Suicide"	"2"	"Drowning"	"GRINJ-002"	54	88903928	0.1
	"Texas"	"48"	"Female"	"F"	"Suicide"	"2"	"Fall"	"GRINJ-003"	103	88903928	0.1
	"Texas"	"48"	"Female"	"F"	"Suicide"	"2"	"Fire/Flame"	"GRINJ-004"	22	88903928	0.0
	"Texas"	"48"	"Female"	"F"	"Suicide"	"2"	"Hot object/Substance"	"GRINJ-005"	0	88903928	Unreliable
	"Texas"	"48"	"Female"	"F"	"Suicide"	"2"	"Firearm"	"GRINJ-006"	2135	88903928	2.4
	"Texas"	"48"	"Female"	"F"	"Suicide"	"2"	"Other land transport"	"GRINJ-011"	17	88903928	Unreliable
	"Texas"	"48"	"Female"	"F"	"Suicide"	"2"	"Poisoning"	"GRINJ-015"	1175	88903928	1.3
	"Texas"	"48"	"Female"	"F"	"Suicide"	"2"	"Struck by or against"	"GRINJ-016"	0	88903928	Unreliable
	"Texas"	"48"	"Female"	"F"	"Suicide"	"2"	"Suffocation"	"GRINJ-017"	1380	88903928	1.6
	"Texas"	"48"	"Female"	"F"	"Suicide"	"2"	"Other specified, classifiable Injury"	"GRINJ-018"	74	88903928	0.1
	"Texas"	"48"	"Female"	"F"	"Suicide"	"2"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	12	88903928	Unreliable
	"Texas"	"48"	"Female"	"F"	"Suicide"	"2"	"Unspecified Injury"	"GRINJ-020"	16	88903928	Unreliable
	"Texas"	"48"	"Female"	"F"	"Homicide"	"3"	"Cut/Pierce"	"GRINJ-001"	276	88903928	0.3
	"Texas"	"48"	"Female"	"F"	"Homicide"	"3"	"Drowning"	"GRINJ-002"	11	88903928	Unreliable
	"Texas"	"48"	"Female"	"F"	"Homicide"	"3"	"Fall"	"GRINJ-003"	Suppressed	88903928	Suppressed
	"Texas"	"48"	"Female"	"F"	"Homicide"	"3"	"Fire/Flame"	"GRINJ-004"	19	88903928	Unreliable
	"Texas"	"48"	"Female"	"F"	"Homicide"	"3"	"Hot object/Substance"	"GRINJ-005"	Suppressed	88903928	Suppressed
	"Texas"	"48"	"Female"	"F"	"Homicide"	"3"	"Firearm"	"GRINJ-006"	1671	88903928	1.9
	"Texas"	"48"	"Female"	"F"	"Homicide"	"3"	"Other land transport"	"GRINJ-011"	23	88903928	0.0
	"Texas"	"48"	"Female"	"F"	"Homicide"	"3"	"Other transport"	"GRINJ-012"	0	88903928	Unreliable
	"Texas"	"48"	"Female"	"F"	"Homicide"	"3"	"Poisoning"	"GRINJ-015"	17	88903928	Unreliable
	"Texas"	"48"	"Female"	"F"	"Homicide"	"3"	"Struck by or against"	"GRINJ-016"	18	88903928	Unreliable
	"Texas"	"48"	"Female"	"F"	"Homicide"	"3"	"Suffocation"	"GRINJ-017"	140	88903928	0.2
	"Texas"	"48"	"Female"	"F"	"Homicide"	"3"	"Other specified, classifiable Injury"	"GRINJ-018"	54	88903928	0.1
	"Texas"	"48"	"Female"	"F"	"Homicide"	"3"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	49	88903928	0.1
	"Texas"	"48"	"Female"	"F"	"Homicide"	"3"	"Unspecified Injury"	"GRINJ-020"	293	88903928	0.3
	"Texas"	"48"	"Female"	"F"	"Undetermined "	"4"	"Cut/Pierce"	"GRINJ-001"	Suppressed	88903928	Suppressed
	"Texas"	"48"	"Female"	"F"	"Undetermined "	"4"	"Drowning"	"GRINJ-002"	26	88903928	0.0
	"Texas"	"48"	"Female"	"F"	"Undetermined "	"4"	"Fall"	"GRINJ-003"	Suppressed	88903928	Suppressed
	"Texas"	"48"	"Female"	"F"	"Undetermined "	"4"	"Fire/Flame"	"GRINJ-004"	62	88903928	0.1
	"Texas"	"48"	"Female"	"F"	"Undetermined "	"4"	"Hot object/Substance"	"GRINJ-005"	0	88903928	Unreliable
	"Texas"	"48"	"Female"	"F"	"Undetermined "	"4"	"Firearm"	"GRINJ-006"	67	88903928	0.1
	"Texas"	"48"	"Female"	"F"	"Undetermined "	"4"	"Other land transport"	"GRINJ-011"	Suppressed	88903928	Suppressed
	"Texas"	"48"	"Female"	"F"	"Undetermined "	"4"	"Poisoning"	"GRINJ-015"	261	88903928	0.3
	"Texas"	"48"	"Female"	"F"	"Undetermined "	"4"	"Struck by or against"	"GRINJ-016"	0	88903928	Unreliable
	"Texas"	"48"	"Female"	"F"	"Undetermined "	"4"	"Suffocation"	"GRINJ-017"	19	88903928	Unreliable
	"Texas"	"48"	"Female"	"F"	"Undetermined "	"4"	"Other specified, classifiable Injury"	"GRINJ-018"	Suppressed	88903928	Suppressed
	"Texas"	"48"	"Female"	"F"	"Undetermined "	"4"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	15	88903928	Unreliable
	"Texas"	"48"	"Female"	"F"	"Undetermined "	"4"	"Unspecified Injury"	"GRINJ-020"	98	88903928	0.1
	"Texas"	"48"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Cut/Pierce"	"GRINJ-001"	0	88903928	Unreliable
	"Texas"	"48"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Fire/Flame"	"GRINJ-004"	0	88903928	Unreliable
	"Texas"	"48"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Firearm"	"GRINJ-006"	16	88903928	Unreliable
	"Texas"	"48"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Other transport"	"GRINJ-012"	0	88903928	Unreliable
	"Texas"	"48"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Poisoning"	"GRINJ-015"	0	88903928	Unreliable
	"Texas"	"48"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Struck by or against"	"GRINJ-016"	0	88903928	Unreliable
	"Texas"	"48"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Other specified, classifiable Injury"	"GRINJ-018"	0	88903928	Unreliable
	"Texas"	"48"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	12	88903928	Unreliable
	"Texas"	"48"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Unspecified Injury"	"GRINJ-020"	Suppressed	88903928	Suppressed
	"Texas"	"48"	"Male"	"M"	"Unintentional"	"1"	"Cut/Pierce"	"GRINJ-001"	58	88215371	0.1
	"Texas"	"48"	"Male"	"M"	"Unintentional"	"1"	"Drowning"	"GRINJ-002"	1756	88215371	2.0
	"Texas"	"48"	"Male"	"M"	"Unintentional"	"1"	"Fall"	"GRINJ-003"	7893	88215371	8.9
	"Texas"	"48"	"Male"	"M"	"Unintentional"	"1"	"Fire/Flame"	"GRINJ-004"	724	88215371	0.8
	"Texas"	"48"	"Male"	"M"	"Unintentional"	"1"	"Hot object/Substance"	"GRINJ-005"	19	88215371	Unreliable
	"Texas"	"48"	"Male"	"M"	"Unintentional"	"1"	"Firearm"	"GRINJ-006"	252	88215371	0.3
	"Texas"	"48"	"Male"	"M"	"Unintentional"	"1"	"Machinery"	"GRINJ-007"	273	88215371	0.3
	"Texas"	"48"	"Male"	"M"	"Unintentional"	"1"	"Motor Vehicle Traffic"	"GRINJ-008"	17702	88215371	20.1
	"Texas"	"48"	"Male"	"M"	"Unintentional"	"1"	"Other Pedal cyclist"	"GRINJ-009"	159	88215371	0.2
	"Texas"	"48"	"Male"	"M"	"Unintentional"	"1"	"Other Pedestrian"	"GRINJ-010"	393	88215371	0.4
	"Texas"	"48"	"Male"	"M"	"Unintentional"	"1"	"Other land transport"	"GRINJ-011"	486	88215371	0.6
	"Texas"	"48"	"Male"	"M"	"Unintentional"	"1"	"Other transport"	"GRINJ-012"	394	88215371	0.4
	"Texas"	"48"	"Male"	"M"	"Unintentional"	"1"	"Natural/Environmental"	"GRINJ-013"	959	88215371	1.1
	"Texas"	"48"	"Male"	"M"	"Unintentional"	"1"	"Overexertion"	"GRINJ-014"	Suppressed	88215371	Suppressed
	"Texas"	"48"	"Male"	"M"	"Unintentional"	"1"	"Poisoning"	"GRINJ-015"	18229	88215371	20.7
	"Texas"	"48"	"Male"	"M"	"Unintentional"	"1"	"Struck by or against"	"GRINJ-016"	363	88215371	0.4
	"Texas"	"48"	"Male"	"M"	"Unintentional"	"1"	"Suffocation"	"GRINJ-017"	1631	88215371	1.8
	"Texas"	"48"	"Male"	"M"	"Unintentional"	"1"	"Other specified, classifiable Injury"	"GRINJ-018"	707	88215371	0.8
	"Texas"	"48"	"Male"	"M"	"Unintentional"	"1"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	370	88215371	0.4
	"Texas"	"48"	"Male"	"M"	"Unintentional"	"1"	"Unspecified Injury"	"GRINJ-020"	1772	88215371	2.0
	"Texas"	"48"	"Male"	"M"	"Suicide"	"2"	"Cut/Pierce"	"GRINJ-001"	306	88215371	0.3
	"Texas"	"48"	"Male"	"M"	"Suicide"	"2"	"Drowning"	"GRINJ-002"	93	88215371	0.1
	"Texas"	"48"	"Male"	"M"	"Suicide"	"2"	"Fall"	"GRINJ-003"	309	88215371	0.4
	"Texas"	"48"	"Male"	"M"	"Suicide"	"2"	"Fire/Flame"	"GRINJ-004"	66	88215371	0.1
	"Texas"	"48"	"Male"	"M"	"Suicide"	"2"	"Hot object/Substance"	"GRINJ-005"	0	88215371	Unreliable
	"Texas"	"48"	"Male"	"M"	"Suicide"	"2"	"Firearm"	"GRINJ-006"	12521	88215371	14.2
	"Texas"	"48"	"Male"	"M"	"Suicide"	"2"	"Other land transport"	"GRINJ-011"	66	88215371	0.1
	"Texas"	"48"	"Male"	"M"	"Suicide"	"2"	"Poisoning"	"GRINJ-015"	1047	88215371	1.2
	"Texas"	"48"	"Male"	"M"	"Suicide"	"2"	"Struck by or against"	"GRINJ-016"	0	88215371	Unreliable
	"Texas"	"48"	"Male"	"M"	"Suicide"	"2"	"Suffocation"	"GRINJ-017"	4895	88215371	5.5
	"Texas"	"48"	"Male"	"M"	"Suicide"	"2"	"Other specified, classifiable Injury"	"GRINJ-018"	233	88215371	0.3
	"Texas"	"48"	"Male"	"M"	"Suicide"	"2"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	51	88215371	0.1
	"Texas"	"48"	"Male"	"M"	"Suicide"	"2"	"Unspecified Injury"	"GRINJ-020"	49	88215371	0.1
	"Texas"	"48"	"Male"	"M"	"Homicide"	"3"	"Cut/Pierce"	"GRINJ-001"	633	88215371	0.7
	"Texas"	"48"	"Male"	"M"	"Homicide"	"3"	"Drowning"	"GRINJ-002"	11	88215371	Unreliable
	"Texas"	"48"	"Male"	"M"	"Homicide"	"3"	"Fall"	"GRINJ-003"	Suppressed	88215371	Suppressed
	"Texas"	"48"	"Male"	"M"	"Homicide"	"3"	"Fire/Flame"	"GRINJ-004"	21	88215371	0.0
	"Texas"	"48"	"Male"	"M"	"Homicide"	"3"	"Hot object/Substance"	"GRINJ-005"	Suppressed	88215371	Suppressed
	"Texas"	"48"	"Male"	"M"	"Homicide"	"3"	"Firearm"	"GRINJ-006"	7981	88215371	9.0
	"Texas"	"48"	"Male"	"M"	"Homicide"	"3"	"Other land transport"	"GRINJ-011"	41	88215371	0.0
	"Texas"	"48"	"Male"	"M"	"Homicide"	"3"	"Other transport"	"GRINJ-012"	0	88215371	Unreliable
	"Texas"	"48"	"Male"	"M"	"Homicide"	"3"	"Poisoning"	"GRINJ-015"	34	88215371	0.0
	"Texas"	"48"	"Male"	"M"	"Homicide"	"3"	"Struck by or against"	"GRINJ-016"	93	88215371	0.1
	"Texas"	"48"	"Male"	"M"	"Homicide"	"3"	"Suffocation"	"GRINJ-017"	102	88215371	0.1
	"Texas"	"48"	"Male"	"M"	"Homicide"	"3"	"Other specified, classifiable Injury"	"GRINJ-018"	52	88215371	0.1
	"Texas"	"48"	"Male"	"M"	"Homicide"	"3"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	179	88215371	0.2
	"Texas"	"48"	"Male"	"M"	"Homicide"	"3"	"Unspecified Injury"	"GRINJ-020"	564	88215371	0.6
	"Texas"	"48"	"Male"	"M"	"Undetermined "	"4"	"Cut/Pierce"	"GRINJ-001"	Suppressed	88215371	Suppressed
	"Texas"	"48"	"Male"	"M"	"Undetermined "	"4"	"Drowning"	"GRINJ-002"	59	88215371	0.1
	"Texas"	"48"	"Male"	"M"	"Undetermined "	"4"	"Fall"	"GRINJ-003"	25	88215371	0.0
	"Texas"	"48"	"Male"	"M"	"Undetermined "	"4"	"Fire/Flame"	"GRINJ-004"	74	88215371	0.1
	"Texas"	"48"	"Male"	"M"	"Undetermined "	"4"	"Hot object/Substance"	"GRINJ-005"	0	88215371	Unreliable
	"Texas"	"48"	"Male"	"M"	"Undetermined "	"4"	"Firearm"	"GRINJ-006"	190	88215371	0.2
	"Texas"	"48"	"Male"	"M"	"Undetermined "	"4"	"Other land transport"	"GRINJ-011"	16	88215371	Unreliable
	"Texas"	"48"	"Male"	"M"	"Undetermined "	"4"	"Poisoning"	"GRINJ-015"	287	88215371	0.3
	"Texas"	"48"	"Male"	"M"	"Undetermined "	"4"	"Struck by or against"	"GRINJ-016"	0	88215371	Unreliable
	"Texas"	"48"	"Male"	"M"	"Undetermined "	"4"	"Suffocation"	"GRINJ-017"	31	88215371	0.0
	"Texas"	"48"	"Male"	"M"	"Undetermined "	"4"	"Other specified, classifiable Injury"	"GRINJ-018"	25	88215371	0.0
	"Texas"	"48"	"Male"	"M"	"Undetermined "	"4"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	51	88215371	0.1
	"Texas"	"48"	"Male"	"M"	"Undetermined "	"4"	"Unspecified Injury"	"GRINJ-020"	283	88215371	0.3
	"Texas"	"48"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Cut/Pierce"	"GRINJ-001"	0	88215371	Unreliable
	"Texas"	"48"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Fire/Flame"	"GRINJ-004"	0	88215371	Unreliable
	"Texas"	"48"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Firearm"	"GRINJ-006"	306	88215371	0.3
	"Texas"	"48"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Other transport"	"GRINJ-012"	0	88215371	Unreliable
	"Texas"	"48"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Poisoning"	"GRINJ-015"	0	88215371	Unreliable
	"Texas"	"48"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Struck by or against"	"GRINJ-016"	0	88215371	Unreliable
	"Texas"	"48"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Other specified, classifiable Injury"	"GRINJ-018"	36	88215371	0.0
	"Texas"	"48"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	93	88215371	0.1
	"Texas"	"48"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Unspecified Injury"	"GRINJ-020"	11	88215371	Unreliable
	"Utah"	"49"	"Female"	"F"	"Unintentional"	"1"	"Cut/Pierce"	"GRINJ-001"	Suppressed	9770162	Suppressed
	"Utah"	"49"	"Female"	"F"	"Unintentional"	"1"	"Drowning"	"GRINJ-002"	73	9770162	0.7
	"Utah"	"49"	"Female"	"F"	"Unintentional"	"1"	"Fall"	"GRINJ-003"	1049	9770162	10.7
	"Utah"	"49"	"Female"	"F"	"Unintentional"	"1"	"Fire/Flame"	"GRINJ-004"	25	9770162	0.3
	"Utah"	"49"	"Female"	"F"	"Unintentional"	"1"	"Hot object/Substance"	"GRINJ-005"	Suppressed	9770162	Suppressed
	"Utah"	"49"	"Female"	"F"	"Unintentional"	"1"	"Firearm"	"GRINJ-006"	Suppressed	9770162	Suppressed
	"Utah"	"49"	"Female"	"F"	"Unintentional"	"1"	"Machinery"	"GRINJ-007"	Suppressed	9770162	Suppressed
	"Utah"	"49"	"Female"	"F"	"Unintentional"	"1"	"Motor Vehicle Traffic"	"GRINJ-008"	479	9770162	4.9
	"Utah"	"49"	"Female"	"F"	"Unintentional"	"1"	"Other Pedal cyclist"	"GRINJ-009"	Suppressed	9770162	Suppressed
	"Utah"	"49"	"Female"	"F"	"Unintentional"	"1"	"Other Pedestrian"	"GRINJ-010"	14	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Unintentional"	"1"	"Other land transport"	"GRINJ-011"	17	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Unintentional"	"1"	"Other transport"	"GRINJ-012"	11	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Unintentional"	"1"	"Natural/Environmental"	"GRINJ-013"	36	9770162	0.4
	"Utah"	"49"	"Female"	"F"	"Unintentional"	"1"	"Overexertion"	"GRINJ-014"	0	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Unintentional"	"1"	"Poisoning"	"GRINJ-015"	1132	9770162	11.6
	"Utah"	"49"	"Female"	"F"	"Unintentional"	"1"	"Struck by or against"	"GRINJ-016"	10	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Unintentional"	"1"	"Suffocation"	"GRINJ-017"	147	9770162	1.5
	"Utah"	"49"	"Female"	"F"	"Unintentional"	"1"	"Other specified, classifiable Injury"	"GRINJ-018"	11	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Unintentional"	"1"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	19	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Unintentional"	"1"	"Unspecified Injury"	"GRINJ-020"	123	9770162	1.3
	"Utah"	"49"	"Female"	"F"	"Suicide"	"2"	"Cut/Pierce"	"GRINJ-001"	12	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Suicide"	"2"	"Drowning"	"GRINJ-002"	Suppressed	9770162	Suppressed
	"Utah"	"49"	"Female"	"F"	"Suicide"	"2"	"Fall"	"GRINJ-003"	12	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Suicide"	"2"	"Fire/Flame"	"GRINJ-004"	Suppressed	9770162	Suppressed
	"Utah"	"49"	"Female"	"F"	"Suicide"	"2"	"Hot object/Substance"	"GRINJ-005"	0	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Suicide"	"2"	"Firearm"	"GRINJ-006"	258	9770162	2.6
	"Utah"	"49"	"Female"	"F"	"Suicide"	"2"	"Other land transport"	"GRINJ-011"	Suppressed	9770162	Suppressed
	"Utah"	"49"	"Female"	"F"	"Suicide"	"2"	"Poisoning"	"GRINJ-015"	311	9770162	3.2
	"Utah"	"49"	"Female"	"F"	"Suicide"	"2"	"Struck by or against"	"GRINJ-016"	0	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Suicide"	"2"	"Suffocation"	"GRINJ-017"	247	9770162	2.5
	"Utah"	"49"	"Female"	"F"	"Suicide"	"2"	"Other specified, classifiable Injury"	"GRINJ-018"	11	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Suicide"	"2"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	Suppressed	9770162	Suppressed
	"Utah"	"49"	"Female"	"F"	"Suicide"	"2"	"Unspecified Injury"	"GRINJ-020"	Suppressed	9770162	Suppressed
	"Utah"	"49"	"Female"	"F"	"Homicide"	"3"	"Cut/Pierce"	"GRINJ-001"	Suppressed	9770162	Suppressed
	"Utah"	"49"	"Female"	"F"	"Homicide"	"3"	"Drowning"	"GRINJ-002"	0	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Homicide"	"3"	"Fall"	"GRINJ-003"	0	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Homicide"	"3"	"Fire/Flame"	"GRINJ-004"	0	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Homicide"	"3"	"Hot object/Substance"	"GRINJ-005"	0	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Homicide"	"3"	"Firearm"	"GRINJ-006"	81	9770162	0.8
	"Utah"	"49"	"Female"	"F"	"Homicide"	"3"	"Other land transport"	"GRINJ-011"	0	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Homicide"	"3"	"Other transport"	"GRINJ-012"	0	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Homicide"	"3"	"Poisoning"	"GRINJ-015"	Suppressed	9770162	Suppressed
	"Utah"	"49"	"Female"	"F"	"Homicide"	"3"	"Struck by or against"	"GRINJ-016"	Suppressed	9770162	Suppressed
	"Utah"	"49"	"Female"	"F"	"Homicide"	"3"	"Suffocation"	"GRINJ-017"	Suppressed	9770162	Suppressed
	"Utah"	"49"	"Female"	"F"	"Homicide"	"3"	"Other specified, classifiable Injury"	"GRINJ-018"	Suppressed	9770162	Suppressed
	"Utah"	"49"	"Female"	"F"	"Homicide"	"3"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	Suppressed	9770162	Suppressed
	"Utah"	"49"	"Female"	"F"	"Homicide"	"3"	"Unspecified Injury"	"GRINJ-020"	20	9770162	0.2
	"Utah"	"49"	"Female"	"F"	"Undetermined "	"4"	"Cut/Pierce"	"GRINJ-001"	0	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Undetermined "	"4"	"Drowning"	"GRINJ-002"	Suppressed	9770162	Suppressed
	"Utah"	"49"	"Female"	"F"	"Undetermined "	"4"	"Fall"	"GRINJ-003"	Suppressed	9770162	Suppressed
	"Utah"	"49"	"Female"	"F"	"Undetermined "	"4"	"Fire/Flame"	"GRINJ-004"	Suppressed	9770162	Suppressed
	"Utah"	"49"	"Female"	"F"	"Undetermined "	"4"	"Hot object/Substance"	"GRINJ-005"	0	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Undetermined "	"4"	"Firearm"	"GRINJ-006"	Suppressed	9770162	Suppressed
	"Utah"	"49"	"Female"	"F"	"Undetermined "	"4"	"Other land transport"	"GRINJ-011"	Suppressed	9770162	Suppressed
	"Utah"	"49"	"Female"	"F"	"Undetermined "	"4"	"Poisoning"	"GRINJ-015"	119	9770162	1.2
	"Utah"	"49"	"Female"	"F"	"Undetermined "	"4"	"Struck by or against"	"GRINJ-016"	0	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Undetermined "	"4"	"Suffocation"	"GRINJ-017"	Suppressed	9770162	Suppressed
	"Utah"	"49"	"Female"	"F"	"Undetermined "	"4"	"Other specified, classifiable Injury"	"GRINJ-018"	Suppressed	9770162	Suppressed
	"Utah"	"49"	"Female"	"F"	"Undetermined "	"4"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	10	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Undetermined "	"4"	"Unspecified Injury"	"GRINJ-020"	11	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Cut/Pierce"	"GRINJ-001"	0	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Fire/Flame"	"GRINJ-004"	0	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Firearm"	"GRINJ-006"	0	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Other transport"	"GRINJ-012"	0	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Poisoning"	"GRINJ-015"	0	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Struck by or against"	"GRINJ-016"	0	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Other specified, classifiable Injury"	"GRINJ-018"	0	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	0	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Unspecified Injury"	"GRINJ-020"	0	9770162	Unreliable
	"Utah"	"49"	"Male"	"M"	"Unintentional"	"1"	"Cut/Pierce"	"GRINJ-001"	Suppressed	9983289	Suppressed
	"Utah"	"49"	"Male"	"M"	"Unintentional"	"1"	"Drowning"	"GRINJ-002"	154	9983289	1.5
	"Utah"	"49"	"Male"	"M"	"Unintentional"	"1"	"Fall"	"GRINJ-003"	1175	9983289	11.8
	"Utah"	"49"	"Male"	"M"	"Unintentional"	"1"	"Fire/Flame"	"GRINJ-004"	45	9983289	0.5
	"Utah"	"49"	"Male"	"M"	"Unintentional"	"1"	"Hot object/Substance"	"GRINJ-005"	Suppressed	9983289	Suppressed
	"Utah"	"49"	"Male"	"M"	"Unintentional"	"1"	"Firearm"	"GRINJ-006"	12	9983289	Unreliable
	"Utah"	"49"	"Male"	"M"	"Unintentional"	"1"	"Machinery"	"GRINJ-007"	20	9983289	0.2
	"Utah"	"49"	"Male"	"M"	"Unintentional"	"1"	"Motor Vehicle Traffic"	"GRINJ-008"	1220	9983289	12.2
	"Utah"	"49"	"Male"	"M"	"Unintentional"	"1"	"Other Pedal cyclist"	"GRINJ-009"	48	9983289	0.5
	"Utah"	"49"	"Male"	"M"	"Unintentional"	"1"	"Other Pedestrian"	"GRINJ-010"	27	9983289	0.3
	"Utah"	"49"	"Male"	"M"	"Unintentional"	"1"	"Other land transport"	"GRINJ-011"	89	9983289	0.9
	"Utah"	"49"	"Male"	"M"	"Unintentional"	"1"	"Other transport"	"GRINJ-012"	55	9983289	0.6
	"Utah"	"49"	"Male"	"M"	"Unintentional"	"1"	"Natural/Environmental"	"GRINJ-013"	91	9983289	0.9
	"Utah"	"49"	"Male"	"M"	"Unintentional"	"1"	"Overexertion"	"GRINJ-014"	0	9983289	Unreliable
	"Utah"	"49"	"Male"	"M"	"Unintentional"	"1"	"Poisoning"	"GRINJ-015"	2171	9983289	21.7
	"Utah"	"49"	"Male"	"M"	"Unintentional"	"1"	"Struck by or against"	"GRINJ-016"	27	9983289	0.3
	"Utah"	"49"	"Male"	"M"	"Unintentional"	"1"	"Suffocation"	"GRINJ-017"	193	9983289	1.9
